/Users/stefaniancu/Documents/Q-learning-CNN-in-Flappy-Bird-Environment/.venv/lib/python3.13/site-packages/gymnasium/utils/passive_env_checker.py:158: UserWarning: WARN: The obs returned by the `reset()` method is not within the observation space.
  logger.warn(f"{pre} is not within the observation space.")
/Users/stefaniancu/Documents/Q-learning-CNN-in-Flappy-Bird-Environment/.venv/lib/python3.13/site-packages/gymnasium/utils/passive_env_checker.py:158: UserWarning: WARN: The obs returned by the `step()` method is not within the observation space.
  logger.warn(f"{pre} is not within the observation space.")
...
Episode  3477 | Reward:    7.20 | Avg(100):    8.03 | Epsilon: 0.0612 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71282 | Ep Time:   1.68s | Avg100 Time:   1.96s | Total Time:   43.91m
Episode  3478 | Reward:    8.50 | Avg(100):    8.07 | Epsilon: 0.0611 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71325 | Ep Time:   1.67s | Avg100 Time:   1.96s | Total Time:   43.94m
Episode  3479 | Reward:    4.70 | Avg(100):    8.04 | Epsilon: 0.0611 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71355 | Ep Time:   1.18s | Avg100 Time:   1.96s | Total Time:   43.96m
Episode  3480 | Reward:    7.10 | Avg(100):    8.06 | Epsilon: 0.0611 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71389 | Ep Time:   1.33s | Avg100 Time:   1.96s | Total Time:   43.98m
Episode  3481 | Reward:   20.00 | Avg(100):    8.20 | Epsilon: 0.0611 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71480 | Ep Time:   3.58s | Avg100 Time:   1.99s | Total Time:   44.04m
Episode  3482 | Reward:   10.00 | Avg(100):    8.28 | Epsilon: 0.0611 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71515 | Ep Time:   1.33s | Avg100 Time:   2.00s | Total Time:   44.06m
Episode  3483 | Reward:    1.70 | Avg(100):    8.05 | Epsilon: 0.0610 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71545 | Ep Time:   1.23s | Avg100 Time:   1.97s | Total Time:   44.09m
Episode  3484 | Reward:    8.30 | Avg(100):    8.12 | Epsilon: 0.0610 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71588 | Ep Time:   1.71s | Avg100 Time:   1.98s | Total Time:   44.11m
Episode  3485 | Reward:    2.00 | Avg(100):    8.11 | Epsilon: 0.0610 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71609 | Ep Time:   0.82s | Avg100 Time:   1.98s | Total Time:   44.13m
Episode  3486 | Reward:    2.80 | Avg(100):    8.11 | Epsilon: 0.0610 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71658 | Ep Time:   1.93s | Avg100 Time:   1.99s | Total Time:   44.16m
Episode  3487 | Reward:   10.20 | Avg(100):    8.14 | Epsilon: 0.0610 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71692 | Ep Time:   1.31s | Avg100 Time:   1.97s | Total Time:   44.18m
Episode  3488 | Reward:    7.70 | Avg(100):    8.17 | Epsilon: 0.0610 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71722 | Ep Time:   1.19s | Avg100 Time:   1.98s | Total Time:   44.20m
Episode  3489 | Reward:    2.90 | Avg(100):    8.16 | Epsilon: 0.0610 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71752 | Ep Time:   1.19s | Avg100 Time:   1.98s | Total Time:   44.22m
Episode  3490 | Reward:    7.60 | Avg(100):    8.25 | Epsilon: 0.0609 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71801 | Ep Time:   1.92s | Avg100 Time:   2.00s | Total Time:   44.25m
Episode  3491 | Reward:    4.40 | Avg(100):    7.92 | Epsilon: 0.0609 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71834 | Ep Time:   1.28s | Avg100 Time:   1.94s | Total Time:   44.27m
Episode  3492 | Reward:    4.40 | Avg(100):    7.85 | Epsilon: 0.0609 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71855 | Ep Time:   0.83s | Avg100 Time:   1.92s | Total Time:   44.29m
Episode  3493 | Reward:    6.40 | Avg(100):    7.78 | Epsilon: 0.0609 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71904 | Ep Time:   1.94s | Avg100 Time:   1.90s | Total Time:   44.32m
Episode  3494 | Reward:    7.10 | Avg(100):    7.71 | Epsilon: 0.0609 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71953 | Ep Time:   1.90s | Avg100 Time:   1.89s | Total Time:   44.35m
Episode  3495 | Reward:    5.50 | Avg(100):    7.70 | Epsilon: 0.0609 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   71997 | Ep Time:   1.74s | Avg100 Time:   1.89s | Total Time:   44.38m
Episode  3496 | Reward:    4.30 | Avg(100):    7.65 | Epsilon: 0.0608 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72019 | Ep Time:   0.87s | Avg100 Time:   1.88s | Total Time:   44.40m
Episode  3497 | Reward:    3.80 | Avg(100):    7.65 | Epsilon: 0.0608 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72035 | Ep Time:   0.65s | Avg100 Time:   1.88s | Total Time:   44.41m
Episode  3498 | Reward:    2.00 | Avg(100):    7.66 | Epsilon: 0.0608 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72057 | Ep Time:   0.91s | Avg100 Time:   1.87s | Total Time:   44.42m
Episode  3499 | Reward:    9.90 | Avg(100):    7.72 | Epsilon: 0.0608 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72092 | Ep Time:   1.37s | Avg100 Time:   1.87s | Total Time:   44.44m
Episode  3500 | Reward:    8.70 | Avg(100):    7.79 | Epsilon: 0.0608 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72160 | Ep Time:   2.64s | Avg100 Time:   1.89s | Total Time:   44.49m
Episode  3501 | Reward:   19.50 | Avg(100):    7.96 | Epsilon: 0.0607 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72267 | Ep Time:   4.14s | Avg100 Time:   1.93s | Total Time:   44.56m
Episode  3502 | Reward:   14.30 | Avg(100):    8.08 | Epsilon: 0.0607 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72330 | Ep Time:   2.49s | Avg100 Time:   1.93s | Total Time:   44.60m
Episode  3503 | Reward:   18.30 | Avg(100):    8.23 | Epsilon: 0.0607 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72408 | Ep Time:   3.08s | Avg100 Time:   1.95s | Total Time:   44.65m
Episode  3504 | Reward:    1.10 | Avg(100):    8.14 | Epsilon: 0.0607 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72438 | Ep Time:   1.16s | Avg100 Time:   1.92s | Total Time:   44.67m
Episode  3505 | Reward:   10.50 | Avg(100):    8.11 | Epsilon: 0.0606 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72524 | Ep Time:   3.38s | Avg100 Time:   1.92s | Total Time:   44.73m
Episode  3506 | Reward:   18.50 | Avg(100):    8.13 | Epsilon: 0.0606 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72630 | Ep Time:   4.21s | Avg100 Time:   1.93s | Total Time:   44.80m
Episode  3507 | Reward:   16.60 | Avg(100):    8.26 | Epsilon: 0.0605 | Best Avg Reward:    7.83 | Best Reward:   37.00 | Steps:   72729 | Ep Time:   3.90s | Avg100 Time:   1.96s | Total Time:   44.86m
Episode  3508 | Reward:    7.20 | Avg(100):    8.34 | Epsilon: 0.0605 | Best Avg Reward:    8.34 | Best Reward:   37.00 | Steps:   72772 | Ep Time:   1.64s | Avg100 Time:   1.97s | Total Time:   44.89m
Episode  3509 | Reward:   21.50 | Avg(100):    8.39 | Epsilon: 0.0605 | Best Avg Reward:    8.34 | Best Reward:   37.00 | Steps:   72869 | Ep Time:   3.78s | Avg100 Time:   1.96s | Total Time:   44.95m
Episode  3510 | Reward:    5.20 | Avg(100):    8.41 | Epsilon: 0.0605 | Best Avg Reward:    8.34 | Best Reward:   37.00 | Steps:   72890 | Ep Time:   0.83s | Avg100 Time:   1.96s | Total Time:   44.97m
Episode  3511 | Reward:    1.90 | Avg(100):    8.30 | Epsilon: 0.0605 | Best Avg Reward:    8.34 | Best Reward:   37.00 | Steps:   72902 | Ep Time:   0.50s | Avg100 Time:   1.94s | Total Time:   44.97m
Episode  3512 | Reward:   14.20 | Avg(100):    8.36 | Epsilon: 0.0604 | Best Avg Reward:    8.34 | Best Reward:   37.00 | Steps:   73004 | Ep Time:   4.05s | Avg100 Time:   1.97s | Total Time:   45.04m
Episode  3513 | Reward:   22.20 | Avg(100):    8.41 | Epsilon: 0.0604 | Best Avg Reward:    8.34 | Best Reward:   37.00 | Steps:   73085 | Ep Time:   3.14s | Avg100 Time:   1.97s | Total Time:   45.09m
Episode  3514 | Reward:    5.40 | Avg(100):    8.43 | Epsilon: 0.0604 | Best Avg Reward:    8.34 | Best Reward:   37.00 | Steps:   73108 | Ep Time:   0.92s | Avg100 Time:   1.97s | Total Time:   45.11m
