Episode  1052 | Reward:   -1.90 | Avg(100):   -0.50 | Epsilon: 0.6740 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13008
Episode  1053 | Reward:   -1.30 | Avg(100):   -0.48 | Epsilon: 0.6738 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13020
Episode  1054 | Reward:   -1.30 | Avg(100):   -0.48 | Epsilon: 0.6736 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13032
Episode  1055 | Reward:   -0.10 | Avg(100):   -0.47 | Epsilon: 0.6733 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13044
Episode  1056 | Reward:    2.90 | Avg(100):   -0.43 | Epsilon: 0.6730 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13057
Episode  1057 | Reward:    1.10 | Avg(100):   -0.40 | Epsilon: 0.6728 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13069
Episode  1058 | Reward:   -1.30 | Avg(100):   -0.40 | Epsilon: 0.6726 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13081
Episode  1059 | Reward:   -0.70 | Avg(100):   -0.44 | Epsilon: 0.6722 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13097
Episode  1060 | Reward:    3.40 | Avg(100):   -0.39 | Epsilon: 0.6719 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13112
Episode  1061 | Reward:   -1.30 | Avg(100):   -0.39 | Epsilon: 0.6717 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13124
Episode  1062 | Reward:    2.30 | Avg(100):   -0.35 | Epsilon: 0.6714 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13136
Episode  1063 | Reward:   -1.30 | Avg(100):   -0.35 | Epsilon: 0.6712 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13148
Episode  1064 | Reward:    2.30 | Avg(100):   -0.35 | Epsilon: 0.6709 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13161
Episode  1065 | Reward:   -0.70 | Avg(100):   -0.35 | Epsilon: 0.6707 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13173
Episode  1066 | Reward:   -1.30 | Avg(100):   -0.35 | Epsilon: 0.6704 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13185
Episode  1067 | Reward:    1.70 | Avg(100):   -0.32 | Epsilon: 0.6702 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13197
Episode  1068 | Reward:    2.50 | Avg(100):   -0.29 | Epsilon: 0.6699 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13213
Episode  1069 | Reward:   -0.70 | Avg(100):   -0.30 | Epsilon: 0.6696 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13225
Episode  1070 | Reward:   -0.10 | Avg(100):   -0.32 | Epsilon: 0.6694 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13237
Episode  1071 | Reward:   -1.30 | Avg(100):   -0.35 | Epsilon: 0.6691 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13249
Episode  1072 | Reward:   -0.80 | Avg(100):   -0.35 | Epsilon: 0.6688 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13266
Episode  1073 | Reward:   -1.30 | Avg(100):   -0.35 | Epsilon: 0.6686 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13278
Episode  1074 | Reward:    1.10 | Avg(100):   -0.32 | Epsilon: 0.6683 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13290
Episode  1075 | Reward:   -1.30 | Avg(100):   -0.32 | Epsilon: 0.6681 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13302
Episode  1076 | Reward:   -1.30 | Avg(100):   -0.32 | Epsilon: 0.6678 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13314
Episode  1077 | Reward:   -1.30 | Avg(100):   -0.32 | Epsilon: 0.6676 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13326
Episode  1078 | Reward:   -1.30 | Avg(100):   -0.32 | Epsilon: 0.6673 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13338
Episode  1079 | Reward:   -1.30 | Avg(100):   -0.32 | Epsilon: 0.6671 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13350
Episode  1080 | Reward:    0.10 | Avg(100):   -0.31 | Epsilon: 0.6669 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13362
Episode  1081 | Reward:    2.00 | Avg(100):   -0.28 | Epsilon: 0.6666 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13375
Episode  1082 | Reward:   -1.30 | Avg(100):   -0.28 | Epsilon: 0.6664 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13387
Episode  1083 | Reward:   -1.30 | Avg(100):   -0.28 | Epsilon: 0.6661 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13399
Episode  1084 | Reward:    0.10 | Avg(100):   -0.27 | Epsilon: 0.6659 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13411
Episode  1085 | Reward:    1.10 | Avg(100):   -0.27 | Epsilon: 0.6656 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13423
Episode  1086 | Reward:   -1.30 | Avg(100):   -0.24 | Epsilon: 0.6654 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13435
Episode  1087 | Reward:   -1.30 | Avg(100):   -0.25 | Epsilon: 0.6652 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13447
Episode  1088 | Reward:   -0.10 | Avg(100):   -0.24 | Epsilon: 0.6649 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13459
Episode  1089 | Reward:    2.00 | Avg(100):   -0.21 | Epsilon: 0.6646 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13472
Episode  1090 | Reward:   -1.80 | Avg(100):   -0.21 | Epsilon: 0.6643 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13488
Episode  1091 | Reward:   -1.30 | Avg(100):   -0.25 | Epsilon: 0.6641 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13500
Episode  1092 | Reward:   -0.70 | Avg(100):   -0.25 | Epsilon: 0.6638 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13512
Episode  1093 | Reward:   -1.30 | Avg(100):   -0.29 | Epsilon: 0.6636 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13524
Episode  1094 | Reward:    1.80 | Avg(100):   -0.23 | Epsilon: 0.6633 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13538
Episode  1095 | Reward:   -2.30 | Avg(100):   -0.27 | Epsilon: 0.6631 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13550
Episode  1096 | Reward:   -1.30 | Avg(100):   -0.28 | Epsilon: 0.6628 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13562
Episode  1097 | Reward:   -1.30 | Avg(100):   -0.29 | Epsilon: 0.6626 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13574
Episode  1098 | Reward:   -1.30 | Avg(100):   -0.29 | Epsilon: 0.6624 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13586
Episode  1099 | Reward:   -1.10 | Avg(100):   -0.31 | Epsilon: 0.6620 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13602
Episode  1100 | Reward:   -1.30 | Avg(100):   -0.31 | Epsilon: 0.6618 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13614
Episode  1101 | Reward:   -1.30 | Avg(100):   -0.31 | Epsilon: 0.6616 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13626
Episode  1102 | Reward:    4.00 | Avg(100):   -0.32 | Epsilon: 0.6611 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13647
Episode  1103 | Reward:    2.40 | Avg(100):   -0.28 | Epsilon: 0.6609 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13659
Episode  1104 | Reward:    1.90 | Avg(100):   -0.25 | Epsilon: 0.6607 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13671
Episode  1105 | Reward:   -1.30 | Avg(100):   -0.26 | Epsilon: 0.6604 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13683
Episode  1106 | Reward:   -1.30 | Avg(100):   -0.26 | Epsilon: 0.6602 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13695
Episode  1107 | Reward:   -1.30 | Avg(100):   -0.26 | Epsilon: 0.6599 | Best Avg Reward:   -0.42 | Best Reward:    5.10 | Steps:   13707
Episode  1108 | Reward:    5.70 | Avg(100):   -0.20 | Epsilon: 0.6596 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13724
Episode  1109 | Reward:   -0.70 | Avg(100):   -0.19 | Epsilon: 0.6594 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13736
Episode  1110 | Reward:   -1.30 | Avg(100):   -0.19 | Epsilon: 0.6591 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13748
Episode  1111 | Reward:   -1.30 | Avg(100):   -0.21 | Epsilon: 0.6589 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13760
Episode  1112 | Reward:   -1.30 | Avg(100):   -0.21 | Epsilon: 0.6586 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13772
Episode  1113 | Reward:   -1.30 | Avg(100):   -0.26 | Epsilon: 0.6584 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13784
Episode  1114 | Reward:    2.90 | Avg(100):   -0.21 | Epsilon: 0.6581 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13797
Episode  1115 | Reward:   -1.30 | Avg(100):   -0.21 | Epsilon: 0.6579 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13809
Episode  1116 | Reward:    0.20 | Avg(100):   -0.20 | Epsilon: 0.6577 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13820
Episode  1117 | Reward:    0.10 | Avg(100):   -0.18 | Epsilon: 0.6575 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13832
Episode  1118 | Reward:    2.50 | Avg(100):   -0.15 | Epsilon: 0.6572 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13844
Episode  1119 | Reward:   -0.70 | Avg(100):   -0.14 | Epsilon: 0.6570 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13856
Episode  1120 | Reward:    0.50 | Avg(100):   -0.12 | Epsilon: 0.6567 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13868
Episode  1121 | Reward:   -1.30 | Avg(100):   -0.15 | Epsilon: 0.6565 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13880
Episode  1122 | Reward:   -1.30 | Avg(100):   -0.15 | Epsilon: 0.6563 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13892
Episode  1123 | Reward:   -0.70 | Avg(100):   -0.14 | Epsilon: 0.6560 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13904
Episode  1124 | Reward:    1.10 | Avg(100):   -0.15 | Epsilon: 0.6558 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13916
Episode  1125 | Reward:    2.30 | Avg(100):   -0.13 | Epsilon: 0.6555 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13928
Episode  1126 | Reward:   -1.30 | Avg(100):   -0.16 | Epsilon: 0.6553 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13940
Episode  1127 | Reward:   -1.30 | Avg(100):   -0.20 | Epsilon: 0.6551 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13952
Episode  1128 | Reward:   -1.30 | Avg(100):   -0.24 | Epsilon: 0.6548 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13964
Episode  1129 | Reward:   -3.70 | Avg(100):   -0.30 | Epsilon: 0.6546 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13976
Episode  1130 | Reward:   -1.30 | Avg(100):   -0.30 | Epsilon: 0.6544 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   13988
Episode  1131 | Reward:   -1.30 | Avg(100):   -0.30 | Epsilon: 0.6541 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14000
Episode  1132 | Reward:   -1.30 | Avg(100):   -0.35 | Epsilon: 0.6539 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14012
Episode  1133 | Reward:    1.70 | Avg(100):   -0.33 | Epsilon: 0.6536 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14028
Episode  1134 | Reward:   -1.00 | Avg(100):   -0.33 | Epsilon: 0.6532 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14049
Episode  1135 | Reward:   -2.80 | Avg(100):   -0.38 | Epsilon: 0.6529 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14063
Episode  1136 | Reward:   -1.30 | Avg(100):   -0.38 | Epsilon: 0.6526 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14075
Episode  1137 | Reward:   -1.30 | Avg(100):   -0.40 | Epsilon: 0.6524 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14087
Episode  1138 | Reward:   -1.30 | Avg(100):   -0.36 | Epsilon: 0.6522 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14099
Episode  1139 | Reward:   -1.30 | Avg(100):   -0.36 | Epsilon: 0.6519 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14111
Episode  1140 | Reward:   -1.30 | Avg(100):   -0.39 | Epsilon: 0.6517 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14123
Episode  1141 | Reward:   -1.30 | Avg(100):   -0.39 | Epsilon: 0.6515 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14135
Episode  1142 | Reward:   -1.30 | Avg(100):   -0.39 | Epsilon: 0.6512 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14147
Episode  1143 | Reward:   -1.10 | Avg(100):   -0.39 | Epsilon: 0.6509 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14163
Episode  1144 | Reward:   -1.30 | Avg(100):   -0.39 | Epsilon: 0.6507 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14175
Episode  1145 | Reward:    0.50 | Avg(100):   -0.37 | Epsilon: 0.6504 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14187
Episode  1146 | Reward:   -0.10 | Avg(100):   -0.36 | Epsilon: 0.6502 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14199
Episode  1147 | Reward:   -0.40 | Avg(100):   -0.34 | Epsilon: 0.6499 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14213
Episode  1148 | Reward:    0.40 | Avg(100):   -0.33 | Epsilon: 0.6498 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14220
Episode  1149 | Reward:   -1.30 | Avg(100):   -0.35 | Epsilon: 0.6496 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14232
Episode  1150 | Reward:   -1.30 | Avg(100):   -0.38 | Epsilon: 0.6493 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14244
Episode  1151 | Reward:   -1.30 | Avg(100):   -0.38 | Epsilon: 0.6491 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14256
Episode  1152 | Reward:   -1.30 | Avg(100):   -0.37 | Epsilon: 0.6488 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14268
Episode  1153 | Reward:   -1.70 | Avg(100):   -0.38 | Epsilon: 0.6486 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14282
Episode  1154 | Reward:   -1.30 | Avg(100):   -0.38 | Epsilon: 0.6483 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14294
Episode  1155 | Reward:   -1.30 | Avg(100):   -0.39 | Epsilon: 0.6481 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14306
Episode  1156 | Reward:   -1.30 | Avg(100):   -0.43 | Epsilon: 0.6479 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14318
Episode  1157 | Reward:   -1.30 | Avg(100):   -0.46 | Epsilon: 0.6476 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14330
Episode  1158 | Reward:    1.10 | Avg(100):   -0.43 | Epsilon: 0.6474 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14342
Episode  1159 | Reward:   -1.30 | Avg(100):   -0.44 | Epsilon: 0.6472 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14354
Episode  1160 | Reward:   -1.30 | Avg(100):   -0.48 | Epsilon: 0.6469 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14366
Episode  1161 | Reward:    2.40 | Avg(100):   -0.45 | Epsilon: 0.6467 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14378
Episode  1162 | Reward:   -1.20 | Avg(100):   -0.48 | Epsilon: 0.6464 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14392
Episode  1163 | Reward:   -0.70 | Avg(100):   -0.48 | Epsilon: 0.6462 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14404
Episode  1164 | Reward:   -1.30 | Avg(100):   -0.51 | Epsilon: 0.6459 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14416
Episode  1165 | Reward:   -1.30 | Avg(100):   -0.52 | Epsilon: 0.6457 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14428
Episode  1166 | Reward:    1.10 | Avg(100):   -0.49 | Epsilon: 0.6455 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14440
Episode  1167 | Reward:   -2.50 | Avg(100):   -0.54 | Epsilon: 0.6452 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14452
Episode  1168 | Reward:    2.80 | Avg(100):   -0.53 | Epsilon: 0.6450 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14465
Episode  1169 | Reward:    1.30 | Avg(100):   -0.51 | Epsilon: 0.6448 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14474
Episode  1170 | Reward:   -0.10 | Avg(100):   -0.51 | Epsilon: 0.6446 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14486
Episode  1171 | Reward:    1.90 | Avg(100):   -0.48 | Epsilon: 0.6443 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14498
Episode  1172 | Reward:   -1.30 | Avg(100):   -0.49 | Epsilon: 0.6441 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14510
Episode  1173 | Reward:   -0.70 | Avg(100):   -0.48 | Epsilon: 0.6438 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14526
Episode  1174 | Reward:   -0.20 | Avg(100):   -0.49 | Epsilon: 0.6435 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14541
Episode  1175 | Reward:   -1.30 | Avg(100):   -0.49 | Epsilon: 0.6433 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14553
Episode  1176 | Reward:    0.80 | Avg(100):   -0.47 | Epsilon: 0.6429 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14574
Episode  1177 | Reward:    0.80 | Avg(100):   -0.45 | Epsilon: 0.6426 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14587
Episode  1178 | Reward:    2.50 | Avg(100):   -0.41 | Epsilon: 0.6423 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14601
Episode  1179 | Reward:    0.80 | Avg(100):   -0.39 | Epsilon: 0.6421 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14616
Episode  1180 | Reward:   -1.30 | Avg(100):   -0.41 | Epsilon: 0.6418 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14628
Episode  1181 | Reward:   -0.70 | Avg(100):   -0.43 | Epsilon: 0.6416 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14640
Episode  1182 | Reward:    2.00 | Avg(100):   -0.40 | Epsilon: 0.6413 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14653
Episode  1183 | Reward:    1.10 | Avg(100):   -0.38 | Epsilon: 0.6411 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14665
Episode  1184 | Reward:   -1.30 | Avg(100):   -0.39 | Epsilon: 0.6409 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14677
Episode  1185 | Reward:    2.70 | Avg(100):   -0.37 | Epsilon: 0.6406 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14692
Episode  1186 | Reward:   -1.90 | Avg(100):   -0.38 | Epsilon: 0.6404 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14704
Episode  1187 | Reward:   -1.30 | Avg(100):   -0.38 | Epsilon: 0.6401 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14716
Episode  1188 | Reward:    0.50 | Avg(100):   -0.37 | Epsilon: 0.6399 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14728
Episode  1189 | Reward:   -1.30 | Avg(100):   -0.41 | Epsilon: 0.6397 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14740
Episode  1190 | Reward:   -1.30 | Avg(100):   -0.40 | Epsilon: 0.6394 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14752
Episode  1191 | Reward:   -1.30 | Avg(100):   -0.40 | Epsilon: 0.6392 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14764
Episode  1192 | Reward:   -1.30 | Avg(100):   -0.41 | Epsilon: 0.6390 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14776
Episode  1193 | Reward:   -1.30 | Avg(100):   -0.41 | Epsilon: 0.6387 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14788
Episode  1194 | Reward:   -0.10 | Avg(100):   -0.43 | Epsilon: 0.6385 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14800
Episode  1195 | Reward:   -0.70 | Avg(100):   -0.41 | Epsilon: 0.6383 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14812
Episode  1196 | Reward:   -1.30 | Avg(100):   -0.41 | Epsilon: 0.6380 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14824
Episode  1197 | Reward:   -2.70 | Avg(100):   -0.43 | Epsilon: 0.6376 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14847
Episode  1198 | Reward:   -1.30 | Avg(100):   -0.43 | Epsilon: 0.6374 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14859
Episode  1199 | Reward:   -1.30 | Avg(100):   -0.43 | Epsilon: 0.6371 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14871
Episode  1200 | Reward:   -1.30 | Avg(100):   -0.43 | Epsilon: 0.6369 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14883
Episode  1201 | Reward:    2.90 | Avg(100):   -0.39 | Epsilon: 0.6366 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14896
Episode  1202 | Reward:    3.10 | Avg(100):   -0.39 | Epsilon: 0.6364 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14910
Episode  1203 | Reward:    0.50 | Avg(100):   -0.41 | Epsilon: 0.6361 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14922
Episode  1204 | Reward:   -2.50 | Avg(100):   -0.46 | Epsilon: 0.6358 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14938
Episode  1205 | Reward:    1.40 | Avg(100):   -0.43 | Epsilon: 0.6355 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14953
Episode  1206 | Reward:   -1.30 | Avg(100):   -0.43 | Epsilon: 0.6352 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14969
Episode  1207 | Reward:   -0.60 | Avg(100):   -0.42 | Epsilon: 0.6349 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14985
Episode  1208 | Reward:    1.20 | Avg(100):   -0.47 | Epsilon: 0.6347 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   14997
Episode  1209 | Reward:   -1.30 | Avg(100):   -0.47 | Epsilon: 0.6345 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15009
Episode  1210 | Reward:    1.40 | Avg(100):   -0.45 | Epsilon: 0.6342 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15022
Episode  1211 | Reward:    2.20 | Avg(100):   -0.41 | Epsilon: 0.6340 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15035
Episode  1212 | Reward:    2.30 | Avg(100):   -0.38 | Epsilon: 0.6337 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15047
Episode  1213 | Reward:   -1.10 | Avg(100):   -0.37 | Epsilon: 0.6335 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15061
Episode  1214 | Reward:   -0.10 | Avg(100):   -0.40 | Epsilon: 0.6332 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15073
Episode  1215 | Reward:   -1.30 | Avg(100):   -0.40 | Epsilon: 0.6330 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15085
Episode  1216 | Reward:   -1.00 | Avg(100):   -0.42 | Epsilon: 0.6326 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15106
Episode  1217 | Reward:   -1.30 | Avg(100):   -0.43 | Epsilon: 0.6324 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15118
Episode  1218 | Reward:    2.80 | Avg(100):   -0.43 | Epsilon: 0.6321 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15131
Episode  1219 | Reward:   -1.30 | Avg(100):   -0.43 | Epsilon: 0.6319 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15143
Episode  1220 | Reward:   -1.30 | Avg(100):   -0.45 | Epsilon: 0.6317 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15155
Episode  1221 | Reward:   -1.30 | Avg(100):   -0.45 | Epsilon: 0.6315 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15167
Episode  1222 | Reward:   -1.30 | Avg(100):   -0.45 | Epsilon: 0.6312 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15179
Episode  1223 | Reward:   -3.40 | Avg(100):   -0.48 | Epsilon: 0.6310 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15193
Episode  1224 | Reward:    5.00 | Avg(100):   -0.44 | Epsilon: 0.6307 | Best Avg Reward:   -0.42 | Best Reward:    5.70 | Steps:   15208
